,Natural_y,XSy,Sy,My,Ly,Toe_y,Heel_y,Ascending_y,Descending_y,Natural_a,XSa,Sa,Ma,La,Toe_a,Heel_a,Ascending_a,Descending_a
21,8.69568157196045,7.5161590576171875,8.334057807922363,7.957612037658691,8.610211372375488,12.741411209106445,-1.2407121658325195,9.711946487426758,37.55964708328247,7.77086067199707,8.394946098327637,7.588462829589844,7.4248504638671875,9.634943008422852,15.398311614990234,-1.6479339599609375,11.172929763793945,38.7627272605896
22,9.090349197387695,7.920783996582031,8.763425827026367,8.361754417419434,8.95470905303955,12.300228118896484,-1.036595344543457,9.53147268295288,37.918049812316895,8.255815505981445,8.825787544250488,8.053326606750488,7.949069976806641,9.97846794128418,14.846063613891602,-1.487274169921875,10.873149871826172,38.977442264556885
23,9.459214210510254,8.318641662597656,9.190030097961426,8.73311710357666,9.249799728393555,11.9012451171875,-0.8456897735595703,9.290948390960693,38.13725018501282,8.734703063964844,9.243034362792969,8.483702659606934,8.513004302978516,10.292109489440918,14.297500610351562,-1.313706398010254,10.522765398025513,39.132118701934814
24,9.813957214355469,8.716140747070312,9.620282173156738,9.08336067199707,9.506436347961426,11.476593017578125,-0.6682748794555664,9.00073528289795,38.25993299484253,9.197758674621582,9.66576099395752,8.881348609924316,9.07933235168457,10.558574676513672,13.761512756347656,-1.1371736526489258,10.132884979248047,39.24382543563843
25,10.165191650390625,9.116006851196289,10.065315246582031,9.42007827758789,9.74687385559082,11.083900451660156,-0.5034847259521484,8.669447898864746,38.5401554107666,9.6364164352417,10.113441467285156,9.256753921508789,9.598651885986328,10.759899139404297,13.248653411865234,-0.9609928131103516,9.736661434173584,39.32809829711914
26,10.518224716186523,9.517950057983398,10.526021003723145,9.753829956054688,9.969833374023438,10.722610473632812,-0.35184669494628906,8.301940441131592,38.87677764892578,10.040791511535645,10.570096015930176,9.618324279785156,10.052006721496582,10.887025833129883,12.773170471191406,-0.7856607437133789,9.34346628189087,39.39143180847168
27,10.876572608947754,9.922801971435547,10.995177268981934,10.079041481018066,10.190503120422363,10.428264617919922,-0.20785140991210938,7.9008588790893555,38.966620683670044,10.418277740478516,11.01758861541748,9.981849670410156,10.425834655761719,10.942386627197266,12.337867736816406,-0.6043558120727539,8.965488910675049,39.454864263534546
28,11.234182357788086,10.332676887512207,11.467729568481445,10.394755363464355,10.394268035888672,10.175640106201172,-0.07582664489746094,7.481135368347168,39.12858533859253,10.772592544555664,11.445901870727539,10.348865509033203,10.722089767456055,10.920233726501465,11.954795837402344,-0.42243194580078125,8.553224086761475,39.54204273223877
29,11.591195106506348,10.746210098266602,11.936802864074707,10.694367408752441,10.624183654785156,9.962516784667969,0.04754352569580078,7.058816909790039,39.358762979507446,11.105141639709473,11.862459182739258,10.712652206420898,10.942981719970703,10.83809757232666,11.645336151123047,-0.24660205841064453,8.088846206665039,39.668676137924194
30,11.94429874420166,11.164982795715332,12.400497436523438,10.997217178344727,10.866697311401367,9.817981719970703,0.1593952178955078,6.636402130126953,39.63604211807251,11.420499801635742,12.291808128356934,11.068009376525879,11.10606861114502,10.721273422241211,11.417007446289062,-0.08322525024414062,7.655313491821289,39.846489906311035
